year,asylum_country_code,origin_country_name,asylum_country_name,population_type,location,urban_rural,accommodation_type,female_adolescent,female_adult,female_elderly,female_age_unknown,female_total,male_adolescent,male_adult,male_elderly,male_age_unknown,male_total,total,female_children,male_children,total_children,total_adults
2010,IDN,Sri Lanka,Indonesia,ASY,Sumatra Utara,U,U,5,11,0,0,16,0,7,0,0,15,31,0,8,8,18
2010,IDN,Sri Lanka,Indonesia,ASY,Tanjung Pinang : Point,U,U,0,0,0,0,0,0,52,0,0,52,52,0,0,0,52
2010,IDN,Sri Lanka,Indonesia,REF,Dispersed in the country / territory,U,U,0,0,0,0,5,0,16,0,0,16,21,5,0,5,16
2010,IDN,Sri Lanka,Indonesia,REF,Dki Jakarta : Propinsi - Province,U,U,0,0,0,0,0,0,15,0,0,15,15,0,0,0,15
2010,IDN,Sri Lanka,Indonesia,REF,Jawa Barat,U,U,0,0,0,0,0,0,41,0,0,46,46,0,5,5,41
2010,IDN,Sri Lanka,Indonesia,REF,Makassar : Point,U,U,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2010,IDN,Sri Lanka,Indonesia,REF,Sumatra Utara,U,U,5,18,0,0,28,0,14,0,0,24,52,5,10,15,32
2010,IDN,Sri Lanka,Indonesia,REF,Tanjung Pinang : Point,U,U,0,0,0,0,0,0,94,0,0,94,94,0,0,0,94
2010,IRL,Sri Lanka,Ireland,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
2010,IRL,Sri Lanka,Ireland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0
2010,ISR,Sri Lanka,Israel,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
2010,ITA,Sri Lanka,Italy,ASY,Dispersed in the country / territory,U,U,0,0,0,5,5,0,0,0,22,22,27,0,0,0,0
2010,ITA,Sri Lanka,Italy,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,1004,0,0,0,0
2010,JOR,Sri Lanka,Jordan,ASY,Amman,U,U,0,16,0,0,16,0,5,0,0,5,21,0,0,0,21
2010,JPN,Sri Lanka,Japan,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0
2010,JPN,Sri Lanka,Japan,REF,Dispersed in the country / territory,U,U,0,0,0,5,5,0,0,0,6,6,11,0,0,0,0
2010,KEN,Sri Lanka,Kenya,ASY,Nairobi : District,U,U,0,0,0,0,0,0,13,0,0,13,13,0,0,0,13
2010,KEN,Sri Lanka,Kenya,REF,Nairobi : District,U,U,0,0,0,0,0,0,8,0,0,8,8,0,0,0,8
2010,KOR,Sri Lanka,Republic of Korea,ASY,Seoul : Point,U,U,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2010,KWT,Sri Lanka,Kuwait,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,5,5,0,5,5,0
2010,LCA,Sri Lanka,Saint Lucia,ASY,Castries : Point,U,U,0,0,0,0,0,0,6,0,0,6,6,0,0,0,6
2010,LBN,Sri Lanka,Lebanon,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
2010,LKA,Sri Lanka,Sri Lanka,IDP,Ampara : Division,V,U,0,0,0,1020,1020,0,0,0,980,980,2000,0,0,0,0
2010,LKA,Sri Lanka,Sri Lanka,IDP,Anuradhapura : Division,V,U,0,0,0,1713,1713,0,0,0,1647,1647,3360,0,0,0,0
2010,LKA,Sri Lanka,Sri Lanka,IDP,Batticaloa : Point,V,U,0,0,0,153,153,0,0,0,147,147,300,0,0,0,0
2010,LKA,Sri Lanka,Sri Lanka,IDP,Dispersed in the country / territory,V,U,0,0,0,5406,5406,0,0,0,5194,5194,10600,0,0,0,0
2010,LKA,Sri Lanka,Sri Lanka,IDP,Jaffna : Division,V,U,0,0,0,52614,52614,0,0,0,50551,50551,103165,0,0,0,0
2010,LKA,Sri Lanka,Sri Lanka,IDP,Kilinochchi : Division,V,U,0,0,0,635,635,0,0,0,612,612,1247,0,0,0,0
2010,LKA,Sri Lanka,Sri Lanka,IDP,Mannar : Division,V,U,0,0,0,4034,4034,0,0,0,3877,3877,7911,0,0,0,0
2010,LKA,Sri Lanka,Sri Lanka,IDP,Puttalam : Division,V,U,0,0,0,28254,28254,0,0,0,27146,27146,55400,0,0,0,0
2010,LKA,Sri Lanka,Sri Lanka,IDP,Trincomalee : Division,V,U,0,0,0,1944,1944,0,0,0,1868,1868,3812,0,0,0,0
2010,LKA,Sri Lanka,Sri Lanka,IDP,Vavuniya : Division,V,U,0,0,0,43847,43847,0,0,0,42130,42130,85977,0,0,0,0
2010,LKA,Sri Lanka,Sri Lanka,RDP,Ampara : Division,V,U,0,0,0,153,153,0,0,0,147,147,300,0,0,0,0
2010,LKA,Sri Lanka,Sri Lanka,RDP,Anuradhapura : Division,V,U,0,0,0,428,428,0,0,0,412,412,840,0,0,0,0
2010,LKA,Sri Lanka,Sri Lanka,RDP,Batticaloa : Point,V,U,0,0,0,1071,1071,0,0,0,1029,1029,2100,0,0,0,0
2010,LKA,Sri Lanka,Sri Lanka,RDP,Dispersed in the country / territory,V,U,0,0,0,1326,1326,0,0,0,1274,1274,2600,0,0,0,0
2010,LKA,Sri Lanka,Sri Lanka,RDP,Jaffna : Division,V,U,0,0,0,15317,15317,0,0,0,14718,14718,30035,0,0,0,0
2010,LKA,Sri Lanka,Sri Lanka,RDP,Mannar : Division,V,U,0,0,0,5247,5247,0,0,0,5042,5042,10289,0,0,0,0
2010,LKA,Sri Lanka,Sri Lanka,RDP,Puttalam : Division,V,U,0,0,0,7089,7089,0,0,0,6811,6811,13900,0,0,0,0
2010,LKA,Sri Lanka,Sri Lanka,RDP,Trincomalee : Division,V,U,0,0,0,1064,1064,0,0,0,1024,1024,2088,0,0,0,0
2010,LKA,Sri Lanka,Sri Lanka,RDP,Vavuniya : Division,V,U,0,0,0,50477,50477,0,0,0,48499,48499,98976,0,0,0,0
2010,LKA,Sri Lanka,Sri Lanka,RET,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5061,0,0,0,0
2010,LTU,Sri Lanka,Lithuania,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
2010,MEX,Sri Lanka,Mexico,ASY,Mexico City : Point,U,U,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2010,MEX,Sri Lanka,Mexico,REF,Mexico City : Point,U,U,0,5,0,0,5,0,36,0,0,36,41,0,0,0,41
2010,MYS,Sri Lanka,Malaysia,ASY,Kuala Lumpur : Wilayah Persekutuan - Federal State,U,U,23,274,8,0,358,17,1281,9,0,1357,1715,53,50,103,1555
2010,MYS,Sri Lanka,Malaysia,REF,Kuala Lumpur : Wilayah Persekutuan - Federal State,U,U,36,346,18,0,527,36,1591,17,0,1750,2277,127,106,233,1937
2010,MSR,Sri Lanka,Montserrat,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,14,0,0,14,14,0,0,0,14
2010,MLT,Sri Lanka,Malta,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
2010,NLD,Sri Lanka,Netherlands (Kingdom of the),ASY,Dispersed in the country / territory,U,U,0,0,0,46,46,0,0,0,160,160,206,0,0,0,0
2010,NLD,Sri Lanka,Netherlands (Kingdom of the),REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,649,0,0,0,0
2010,NGA,Sri Lanka,Nigeria,REF,Lagos : Point,U,U,0,6,0,0,6,0,10,0,0,10,16,0,0,0,16
2010,NOR,Sri Lanka,Norway,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0
2010,NOR,Sri Lanka,Norway,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0
2010,NZL,Sri Lanka,New Zealand,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
2010,NZL,Sri Lanka,New Zealand,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0
2010,PHL,Sri Lanka,Philippines,REF,National Capital region (NCR),U,U,0,0,0,0,0,0,8,0,0,8,8,0,0,0,8
2010,PNG,Sri Lanka,Papua New Guinea,REF,Port Moresby : Point,U,U,0,0,0,0,5,0,0,0,0,0,5,5,0,5,0
2010,POL,Sri Lanka,Poland,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
2010,POL,Sri Lanka,Poland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0
2010,PRT,Sri Lanka,Portugal,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2010,PRT,Sri Lanka,Portugal,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
2010,ROU,Sri Lanka,Romania,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2010,RUS,Sri Lanka,Russian Federation,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2010,SEN,Sri Lanka,Senegal,ASY,Dakar : Point,U,U,0,21,0,0,21,5,55,0,0,60,81,0,0,0,76
2010,ESP,Sri Lanka,Spain,ASY,Dispersed in the country / territory,U,U,0,0,0,6,6,0,0,0,34,34,40,0,0,0,0
2010,ESP,Sri Lanka,Spain,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0
2010,SWZ,Sri Lanka,Eswatini,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
2010,SWE,Sri Lanka,Sweden,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0
2010,SWE,Sri Lanka,Sweden,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0
2010,CHE,Sri Lanka,Switzerland,ASY,Dispersed in the country / territory,U,U,32,286,43,0,422,66,1435,13,0,1580,2002,61,66,127,1721
2010,CHE,Sri Lanka,Switzerland,REF,Dispersed in the country / territory,U,U,72,468,167,430,1270,96,1029,70,654,2005,3275,133,156,289,1497
2010,THA,Sri Lanka,Thailand,ASY,Bangkok,U,U,18,86,0,0,137,15,176,0,0,227,364,33,36,69,262
2010,THA,Sri Lanka,Thailand,REF,Bangkok,U,U,11,79,0,0,126,16,173,0,0,224,350,36,35,71,252
2010,TGO,Sri Lanka,Togo,REF,Lome : Point,U,U,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2010,TUR,Sri Lanka,Türkiye,ASY,Gaziantep : Province,U,U,0,0,0,0,0,0,8,0,0,8,8,0,0,0,8
2010,TUR,Sri Lanka,Türkiye,ASY,Karaman: Point,U,U,0,5,0,0,5,0,0,0,0,0,5,0,0,0,5
2010,TUR,Sri Lanka,Türkiye,REF,Gaziantep : Province,U,U,9,0,0,0,9,0,11,0,0,16,25,0,5,5,11
2010,TUR,Sri Lanka,Türkiye,REF,Istanbul: Point,U,U,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2010,UKR,Sri Lanka,Ukraine,ASY,Dispersed in the country / territory,U,U,0,0,0,0,6,0,0,0,0,0,6,6,0,6,0
2010,UKR,Sri Lanka,Ukraine,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0
2010,UKR,Sri Lanka,Ukraine,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0
2010,USA,Sri Lanka,United States of America,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0
2010,USA,Sri Lanka,United States of America,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,1482,0,0,0,0
2010,VUT,Sri Lanka,Vanuatu,REF,Port Vila : Point,U,U,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2011,ARG,Sri Lanka,Argentina,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,9,0,0,9,9,0,0,0,9
2011,ARG,Sri Lanka,Argentina,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
2011,AUS,Sri Lanka,Australia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0
2011,AUS,Sri Lanka,Australia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,2572,0,0,0,0
2011,AUT,Sri Lanka,Austria,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0
2011,AUT,Sri Lanka,Austria,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0
2011,BEL,Sri Lanka,Belgium,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0
2011,BEL,Sri Lanka,Belgium,REF,Dispersed in the country / territory,U,U,0,0,0,78,78,0,0,0,186,186,264,0,0,0,0
2011,BHS,Sri Lanka,Bahamas,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2011,BFA,Sri Lanka,Burkina Faso,ASY,Ouagadougou : Point,U,U,0,0,0,0,0,5,0,0,0,5,5,0,0,0,0
2011,BRA,Sri Lanka,Brazil,REF,Sao Paulo : Estado - State,U,U,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2011,BGR,Sri Lanka,Bulgaria,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2011,BGR,Sri Lanka,Bulgaria,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2011,KHM,Sri Lanka,Cambodia,ASY,Phnom Penh Urban : Point,U,U,0,0,0,0,0,0,7,0,0,7,7,0,0,0,7
2011,KHM,Sri Lanka,Cambodia,REF,Phnom Penh Urban : Point,U,U,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2011,CAN,Sri Lanka,Canada,ASY,Dispersed in the country / territory,U,U,8,178,34,0,261,25,1081,14,0,1171,1432,41,51,92,1259
2011,CAN,Sri Lanka,Canada,REF,Dispersed in the country / territory,U,U,37,237,62,0,404,40,553,35,0,702,1106,68,74,142,790
2011,CAN,Sri Lanka,Canada,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,14068,0,0,0,0
2011,CMR,Sri Lanka,Cameroon,ASY,Douala : Point,U,U,0,0,0,0,0,0,6,0,0,6,6,0,0,0,6
2011,CYP,Sri Lanka,Cyprus,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0
2011,CYP,Sri Lanka,Cyprus,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
2011,CZE,Sri Lanka,Czechia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
2011,DNK,Sri Lanka,Denmark,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
2011,DNK,Sri Lanka,Denmark,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0
2011,ECU,Sri Lanka,Ecuador,ASY,Dispersed in the country / territory,V,U,0,31,0,0,31,0,5,0,0,5,36,0,0,0,36
2011,ECU,Sri Lanka,Ecuador,REF,Dispersed in the country / territory,V,U,0,6,0,0,6,0,9,0,0,9,15,0,0,0,15
2011,EST,Sri Lanka,Estonia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,7,0,0,7,7,0,0,0,7
2011,FIN,Sri Lanka,Finland,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
2011,FIN,Sri Lanka,Finland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0
2011,FRA,Sri Lanka,France,REF,Dispersed in the country / territory,U,U,0,0,0,7724,7724,0,0,0,14995,14995,22719,0,0,0,0
2011,GBR,Sri Lanka,United Kingdom of Great Britain and Northern Ireland,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,1611,0,0,0,0
2011,GBR,Sri Lanka,United Kingdom of Great Britain and Northern Ireland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5737,0,0,0,0
2011,GEO,Sri Lanka,Georgia,ASY,Martqop’i : Point,R,U,0,0,0,0,0,0,6,0,0,6,6,0,0,0,6
2011,DEU,Sri Lanka,Germany,ASY,Dispersed in the country / territory,V,U,14,152,24,0,224,34,575,10,0,651,875,34,32,66,727
2011,DEU,Sri Lanka,Germany,REF,Dispersed in the country / territory,V,U,274,2935,576,0,4042,300,6253,852,0,7682,11724,257,277,534,9188
2011,GHA,Sri Lanka,Ghana,ASY,Accra : Point,U,U,0,0,0,0,0,0,9,0,0,9,9,0,0,0,9
2011,GRC,Sri Lanka,Greece,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
2011,HKG,Sri Lanka,"China, Hong Kong Special Administrative Region",ASY,Dispersed in the country / territory,U,U,0,20,0,0,28,7,61,0,0,68,96,8,0,8,81
2011,HKG,Sri Lanka,"China, Hong Kong Special Administrative Region",REF,Dispersed in the country / territory,U,U,0,7,0,0,16,0,11,0,0,16,32,9,5,14,18
2011,HUN,Sri Lanka,Hungary,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
2011,ISL,Sri Lanka,Iceland,REF,Reykjavik : Point,U,U,0,0,0,0,5,0,0,0,0,0,5,5,0,5,0
2011,IND,Sri Lanka,India,REF,Tamil Nadu : State,R,U,0,0,0,33549,33549,0,0,0,34603,34603,68152,0,0,0,0
2011,IDN,Sri Lanka,Indonesia,ASY,Belawan : Point,U,U,0,0,0,0,0,0,8,0,0,8,8,0,0,0,8
2011,IDN,Sri Lanka,Indonesia,ASY,Bogor,U,U,5,35,0,0,54,7,78,0,0,99,153,14,14,28,113
2011,IDN,Sri Lanka,Indonesia,ASY,Dki Jakarta : Propinsi - Province,U,U,0,5,0,0,5,0,6,0,0,6,11,0,0,0,11
2011,IDN,Sri Lanka,Indonesia,ASY,Riau : Propinsi - Province,U,U,0,0,0,0,0,0,25,0,0,25,25,0,0,0,25
2011,IDN,Sri Lanka,Indonesia,ASY,Sumatra Utara : Propinsi - Province,U,U,0,6,0,0,6,0,5,0,0,5,11,0,0,0,11
2011,IDN,Sri Lanka,Indonesia,ASY,Tanjung Pinang : Point,U,U,0,6,0,0,12,5,91,0,0,96,108,6,0,6,97
2011,IDN,Sri Lanka,Indonesia,REF,Bogor,U,U,0,7,0,0,7,0,23,0,0,28,35,0,5,5,30
2011,IDN,Sri Lanka,Indonesia,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,7,0,0,7,7,0,0,0,7
2011,IDN,Sri Lanka,Indonesia,REF,ETC Romania : Point,U,U,0,0,0,0,5,0,12,0,0,12,17,5,0,5,12
2011,IDN,Sri Lanka,Indonesia,REF,Sumatra Utara : Propinsi - Province,U,U,5,18,0,0,29,0,117,0,0,125,154,6,8,14,135
2011,IDN,Sri Lanka,Indonesia,REF,Tanjung Pinang : Point,U,U,0,0,0,0,0,0,6,0,0,6,6,0,0,0,6
2011,IRL,Sri Lanka,Ireland,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
2011,IRL,Sri Lanka,Ireland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0
2011,ITA,Sri Lanka,Italy,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,1006,0,0,0,0
2011,JOR,Sri Lanka,Jordan,ASY,Amman : Point,U,U,0,8,0,0,8,0,0,0,0,0,8,0,0,0,8
2011,JPN,Sri Lanka,Japan,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0
2011,JPN,Sri Lanka,Japan,REF,Dispersed in the country / territory,U,U,0,0,0,7,7,0,0,0,13,13,20,0,0,0,0
2011,KEN,Sri Lanka,Kenya,ASY,Nairobi : District,U,U,0,0,0,0,0,0,13,0,0,13,13,0,0,0,13
2011,KEN,Sri Lanka,Kenya,REF,Nairobi : District,U,U,0,0,0,0,0,0,8,0,0,8,8,0,0,0,8
2011,KOR,Sri Lanka,Republic of Korea,ASY,Seoul : Point,U,U,0,8,0,0,8,0,94,0,0,94,102,0,0,0,102
2011,KWT,Sri Lanka,Kuwait,ASY,Dispersed in the country / territory,U,U,8,0,0,0,8,0,0,0,0,0,8,0,0,0,0
2011,LCA,Sri Lanka,Saint Lucia,ASY,Castries : Point,U,U,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2011,LBN,Sri Lanka,Lebanon,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,IDP,Ampara : Division,V,U,0,0,0,0,0,0,0,0,0,0,2888,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,IDP,Anuradhapura : Division,V,U,0,0,0,0,0,0,0,0,0,0,3360,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,IDP,Batticaloa : Point,V,U,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,IDP,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,10600,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,IDP,Jaffna : Division,V,U,0,0,0,0,0,0,0,0,0,0,70746,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,IDP,Kilinochchi : Division,V,U,0,0,0,0,0,0,0,0,0,0,564,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,IDP,Mannar : Division,V,U,0,0,0,0,0,0,0,0,0,0,1168,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,IDP,Mullaitivu,V,U,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,IDP,Puttalam : Division,V,U,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,IDP,Trincomalee : Division,V,U,0,0,0,0,0,0,0,0,0,0,12125,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,IDP,Vavuniya : Division,V,U,0,0,0,0,0,0,0,0,0,0,23616,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,RDP,Jaffna : Division,V,U,0,0,0,0,0,0,0,0,0,0,50980,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,RDP,Kilinochchi : Division,V,U,0,0,0,0,0,0,0,0,0,0,5360,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,RDP,Mannar : Division,V,U,0,0,0,0,0,0,0,0,0,0,40100,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,RDP,Mullaitivu,V,U,0,0,0,0,0,0,0,0,0,0,29780,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,RDP,Trincomalee : Division,V,U,0,0,0,0,0,0,0,0,0,0,3437,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,RDP,Vavuniya : Division,V,U,0,0,0,0,0,0,0,0,0,0,14920,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,RET,Ampara : Division,V,U,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2011,LKA,Sri Lanka,Sri Lanka,RET,Batticaloa : Point,V,U,0,0,0,0,0,0,9,0,0,9,9,0,0,0,9
2011,LKA,Sri Lanka,Sri Lanka,RET,Colombo : Division,V,U,0,8,0,0,8,0,11,0,0,11,19,0,0,0,19
2011,LKA,Sri Lanka,Sri Lanka,RET,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,RET,Jaffna : Division,V,U,12,54,11,0,94,18,60,5,0,109,203,17,26,43,114
2011,LKA,Sri Lanka,Sri Lanka,RET,Jaffna : Division,V,U,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,RET,Kandy,V,U,0,8,0,0,8,0,0,0,0,0,8,0,0,0,8
2011,LKA,Sri Lanka,Sri Lanka,RET,Kilinochchi : Division,V,U,7,11,5,0,28,5,11,5,0,26,54,5,5,10,22
2011,LKA,Sri Lanka,Sri Lanka,RET,Kilinochchi : Division,V,U,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,RET,Mannar : Division,V,U,38,117,6,0,213,32,124,10,0,236,449,52,70,122,241
2011,LKA,Sri Lanka,Sri Lanka,RET,Mannar : Division,V,U,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,RET,Mullaitivu,V,U,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,RET,Trincomalee : Division,V,U,38,172,15,0,298,34,171,11,0,303,601,73,87,160,343
2011,LKA,Sri Lanka,Sri Lanka,RET,Trincomalee : Division,V,U,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0
2011,LKA,Sri Lanka,Sri Lanka,RET,Vavuniya : Division,V,U,17,113,21,0,204,21,93,8,0,170,374,53,48,101,206
2011,LKA,Sri Lanka,Sri Lanka,RET,Vavuniya : Division,V,U,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0
2011,LTU,Sri Lanka,Lithuania,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
2011,MEX,Sri Lanka,Mexico,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
2011,MEX,Sri Lanka,Mexico,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
2011,MEX,Sri Lanka,Mexico,REF,Mexico City : Point,U,U,0,5,0,0,5,0,36,0,0,36,41,0,0,0,41
2011,MYS,Sri Lanka,Malaysia,ASY,Kuala Lumpur : Wilayah Persekutuan - Federal State,U,U,20,324,9,0,416,26,1629,12,0,1734,2150,63,67,130,1953
2011,MYS,Sri Lanka,Malaysia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2011,MYS,Sri Lanka,Malaysia,REF,Kuala Lumpur : Wilayah Persekutuan - Federal State,U,U,38,362,23,0,554,33,1565,18,0,1735,2289,131,119,250,1927
2011,MSR,Sri Lanka,Montserrat,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2011,MLT,Sri Lanka,Malta,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
2011,NPL,Sri Lanka,Nepal,ASY,Kathmandu : Point,U,U,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2011,NPL,Sri Lanka,Nepal,REF,Kathmandu : Point,U,U,0,0,0,0,0,0,8,0,0,8,8,0,0,0,8
2011,NLD,Sri Lanka,Netherlands (Kingdom of the),ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0
2011,NLD,Sri Lanka,Netherlands (Kingdom of the),REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,706,0,0,0,0
